id,label,split,source,source_path,sha256,phash,image
pets_dog_104,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\5868.jpg,356f9f742c5b368c4c5de195b562c53ab7f33b8100927b76531bf601359c6175,8d4db02769367762,images/pets_dog_104.jpg
pets_dog_105,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\10775.jpg,d85a025976af64d0ff9eaad8df81d637e9e6c78eccb6ee61babb5af8dbcbbc39,df68619637498c87,images/pets_dog_105.jpg
pets_dog_106,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\3043.jpg,d9199fa1b8616f82d6a0cf2207231adbb8adaef1fe85fe5a2944dd8802842f79,fd3783cb5232a942,images/pets_dog_106.jpg
pets_dog_107,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\3780.jpg,98849efb8f7b7a235ef85dac89583091fefd0134a53a51a4063aa7f88e3ba350,fa698d167825f1d0,images/pets_dog_107.jpg
pets_dog_108,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\567.jpg,21606438ac3f37030a1d439b1e6580ed44529d85d309011419eff81cced92198,e2159e6aa58e1d33,images/pets_dog_108.jpg
pets_dog_109,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\4187.jpg,b0040402b6dd86512c4f242dd3b0b6da212ead3b2e73fe44b4da3ed7b4738310,8db864163be707c9,images/pets_dog_109.jpg
pets_dog_110,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\2622.jpg,18771add2c828a19a6e22f628080c7cb594542d910e06ee5efbec8a7c442e1b6,a54997582b95e857,images/pets_dog_110.jpg
pets_dog_111,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\1816.jpg,2bbb80c9bb7eb04d43b5aa9fd3d96cbd5d94a9599e888c77337838573bc839f6,c3ce3d9874692c33,images/pets_dog_111.jpg
pets_dog_112,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\9215.jpg,28fadb9c33bbdfd25133ba4f28898de8dbcd8fd238f9d54d7263dca91c15de34,ed1ec2e11e8b613c,images/pets_dog_112.jpg
pets_dog_113,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\11357.jpg,2a4c03d86236298ebd224b6f233db44280d21db08ce3c829927a96208b8eca63,a7670f2a558ec2d4,images/pets_dog_113.jpg
pets_dog_114,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\4962.jpg,3283b1576926c779be17048c8b3329e09803000001a954d7981ab17371044a78,bfe2b406d8130bdc,images/pets_dog_114.jpg
pets_dog_115,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\11032.jpg,75b72543e80d6573e36fbd0e9187977f076a421aa48d741b0efa0f39384aa439,cdbdb38c5be070c0,images/pets_dog_115.jpg
pets_dog_116,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\5358.jpg,cdbd48d9fb18a4365585d269b18f0c0d4317ce862f5ce6d76e53fabfdce6723d,8c27989e61713ecd,images/pets_dog_116.jpg
pets_dog_117,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\6845.jpg,f9673b8c3b9c956090dfa988927dbc9fe7442d01d79147f081bacc4fa30b57fa,e328c1d7ad335ac8,images/pets_dog_117.jpg
pets_dog_118,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\4814.jpg,e2c0b3692c5fb676b965f09bfc68e91e010b53890b3bce1c0ba6d51bbe4c564c,860c5ee51617f2d3,images/pets_dog_118.jpg
pets_dog_119,dog,validation,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\2388.jpg,5e4218062c782fc0df4f4a046902be0379290c8a01ffb1ed05dc344333b9b0c8,9d937c06477f7820,images/pets_dog_119.jpg
pets_dog_120,dog,test,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\641.jpg,adf14657f084bafff52c5f0428e8665f262dc9477374d4cfe137a4d0b0e84f01,dacb4e563020bbb5,images/pets_dog_120.jpg
pets_dog_121,dog,test,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\1539.jpg,04a7d52e23a520d956f799d69983232ebccf0eb08cdb71a3352d212b460b8c7e,ea88c59d0fd7b890,images/pets_dog_121.jpg
pets_dog_122,dog,test,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\6580.jpg,25e83e4b399f0adbe6986eaa0a5ffd8beb183a3af06fd442b33ef97ae5375be6,9adb652473636174,images/pets_dog_122.jpg
pets_dog_123,dog,test,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\4448.jpg,ff96fb8bf08dc901f949498ea74f32810a841bbaa6011f2e4de4021598c1cac6,bd3f9e90b0324663,images/pets_dog_123.jpg
pets_dog_124,dog,test,bhavikjikadara/dog-and-cat-classification-dataset,PetImages\Dog\11963.jpg,802dcc3df3cd780911fe60fdd5ca3ea7aef37e5fe1e9050a653b86c0d5325aee,9494aa6e9a9acbc3,images/pets_dog_124.jpg
animals_horse_000,horse,ood,alessiocorrado99/animals10,raw-img\cavallo\OIP-C8ajFwrnUdAA2do1zzVqxwHaLJ.jpeg,774d808bce56bfee36ac2a443f2f9a9a900e04d80631a9c9f919729ae0572f53,ce193163e60e3cf1,images/animals_horse_000.jpg
animals_horse_001,horse,ood,alessiocorrado99/animals10,raw-img\cavallo\OIP--wCPAx-nA9conheZ_EFJiQHaE9.jpeg,254c9b29fca050a349145888edb305f25fda840e64eb5f0ab6679fb8bb8c3abd,ea6c8597145a5e6a,images/animals_horse_001.jpg
animals_horse_002,horse,ood,alessiocorrado99/animals10,raw-img\cavallo\OIP-Pn1nL_zHfxFOdiw0IleFewHaFj.jpeg,78bed8502a2f3b479ea3ef53f51706fec75e8e4806e7bef071cae945b2b4dee7,fad69839a564a41b,images/animals_horse_002.jpg
animals_horse_003,horse,ood,alessiocorrado99/animals10,raw-img\cavallo\OIP-5FIFtR4STxC2gL3uXvv_nwHaFL.jpeg,9c3a7bad9933abe9109fe9f228a0a9970aac85b87d442b6904582ea1554a1687,edcbc21635968365,images/animals_horse_003.jpg
animals_horse_004,horse,ood,alessiocorrado99/animals10,raw-img\cavallo\OIP-KKEc-ywd3zRtOZ7rQ3RR-AHaFR.jpeg,2b08163c4a8aee80340eec64a2b42ed6681c7c4ceefee64871e97c6aa462b8e2,e178baa6471b312d,images/animals_horse_004.jpg
animals_sheep_000,sheep,ood,alessiocorrado99/animals10,raw-img\pecora\OIP-8lKdgCvmB-XVJ6sQIAFzIQHaHv.jpeg,b24b2082b4b85151c7ec4c12a51f2539acabe00c4ce317534ec5a2f7060cdccf,bcbf86d9a5246161,images/animals_sheep_000.jpg
animals_sheep_001,sheep,ood,alessiocorrado99/animals10,raw-img\pecora\e837b90621f6083ed1584d05fb1d4e9fe777ead218ac104497f5c978a6eab2b0_640.jpg,83dba9d8675ec75fed5887e3f11d6e5a8ae057d649306021784c97ed9171c803,99da60a51ad2639f,images/animals_sheep_001.jpg
animals_sheep_002,sheep,ood,alessiocorrado99/animals10,raw-img\pecora\OIP--oKB9bq-B1uwlmaWwQuYJgEsDh.jpeg,8fe80fda0628e3e86587ed438824bfd23fab33032d1dba4d386318f8ec07bf10,b2a26566d145e0fd,images/animals_sheep_002.jpg
animals_sheep_003,sheep,ood,alessiocorrado99/animals10,raw-img\pecora\OIP-xf8n1B_teLq_I2S03QmjRAHaH5.jpeg,727cbbb045d2cb4abb01def14728fa944c30e1983186f7cf26df6cebea860f12,e4f98f0732d0689d,images/animals_sheep_003.jpg
animals_sheep_004,sheep,ood,alessiocorrado99/animals10,raw-img\pecora\OIP-IXHLR_NagDEQHpN4c3jLvQAAAA.jpeg,c9ab14f0c9d9b1ae602b5cd66884aded1e150636de998d7e925834b605629216,e07bd9a0533eb063,images/animals_sheep_004.jpg
animals_cow_000,cow,ood,alessiocorrado99/animals10,raw-img\mucca\OIP-Hs-SHePSYpjT_ix3QnDlDgHaES.jpeg,071679b268e75916fc2756145fc71eb107a2ef700b376fd521f1e75a6354283f,a3f9cec6a49c434a,images/animals_cow_000.jpg
animals_cow_001,cow,ood,alessiocorrado99/animals10,raw-img\mucca\OIP-WuAbibr1sF9LzkKqS6PPzgHaFl.jpeg,5ada8e1ede16ca03e41d62635d89c82f2ed198582ee961d196af452203be8d4f,85e526656a0bd51f,images/animals_cow_001.jpg
animals_cow_002,cow,ood,alessiocorrado99/animals10,raw-img\mucca\OIP-HqJWFyuU2ph4habfp1QX-QHaE7.jpeg,2deefbffb01219749c539b94c6111c663ed5e4cbeb3c9aaf6b53e4839fa18d0f,fe909167851ed166,images/animals_cow_002.jpg
animals_cow_003,cow,ood,alessiocorrado99/animals10,raw-img\mucca\OIP-exouo3Sb_jBaZy3-nDnRtAAAAA.jpeg,a8b61d62f93d39b5099b8b16a9c0933320fed3fc2f32e3719bcf92bb76596946,d94366bc791d3892,images/animals_cow_003.jpg
animals_cow_004,cow,ood,alessiocorrado99/animals10,raw-img\mucca\OIP-Yqit4fRjcrPNUUBTCdefGgHaEK.jpeg,eb1b34d8c9cc234acce4651f55df12bae11cdd0c04f462ec1992bbbd70e4c408,f0eb6f4691348c72,images/animals_cow_004.jpg
animals_elephant_000,elephant,ood,alessiocorrado99/animals10,raw-img\elefante\eb3db80b2cfc033ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,c93af323560e7d461eea76ccff85762aa87dbdc579e23919ae72297e4abad010,c1c6ff28626550b7,images/animals_elephant_000.jpg
animals_elephant_001,elephant,ood,alessiocorrado99/animals10,raw-img\elefante\OIP-1lvmWJyPLIuHCAHXUZ_MFQHaE8.jpeg,0b56edbbba14b02dc967dc68123405ba6f3fed3c85a4df539e544a051b892693,bc49cbbc90c7c91c,images/animals_elephant_001.jpg
animals_elephant_002,elephant,ood,alessiocorrado99/animals10,raw-img\elefante\OIP-woJkmoeL_aMW9VRuOspHEAAAAA.jpeg,cd3bb9eae7b3af6d0f9907fd85d9f4980b636a25742cd70de21043ed7b8c9421,eb16d26b94d846d1,images/animals_elephant_002.jpg
animals_elephant_003,elephant,ood,alessiocorrado99/animals10,raw-img\elefante\OIP-qCrGGRKeAyaR-HmrAsg_IQHaDF.jpeg,2adfe2f05b96a13788f53bad6181adf86f22ce0c99f59e88b661b7d4b4b19eb2,b8c9c6b6c534c636,images/animals_elephant_003.jpg
animals_elephant_004,elephant,ood,alessiocorrado99/animals10,raw-img\elefante\e834b60f29f4093ed1584d05fb1d4e9fe777ead218ac104497f5c978a4efb4bb_640.jpg,9bbe5f58ad323307c0936d08df6b84807d4a9b4138bec003edc3656d92586fbc,ed909279a0ee91cd,images/animals_elephant_004.jpg
